48.200,68.262,-6.826,-0.250,2.174,3.861,0.000
48.300,68.050,-6.518,-0.250,2.137,3.861,0.000
48.400,67.850,-6.202,-0.250,2.100,3.861,0.000
48.500,67.661,-5.879,-0.250,2.063,3.861,0.000
48.600,67.484,-5.550,-0.250,2.027,3.861,0.000
48.700,67.319,-5.214,-0.250,1.990,3.861,0.000
48.800,67.167,-4.872,-0.250,1.953,3.861,0.000
48.900,67.028,-4.525,-0.250,1.916,3.861,0.000
49.000,66.901,-4.173,-0.250,1.880,3.861,0.000
49.100,66.787,-3.817,-0.250,1.843,3.861,0.000
49.200,66.687,-3.456,-0.250,1.806,3.861,0.000
49.300,66.599,-3.092,-0.250,1.769,3.861,0.000
49.400,66.526,-2.726,-0.250,1.732,3.861,0.000
49.500,66.466,-2.357,-0.250,1.696,3.861,0.000
49.600,66.419,-1.985,-0.250,1.659,3.861,0.000
49.700,66.386,-1.613,-0.250,1.622,3.861,0.000
49.800,66.367,-1.239,-0.250,1.585,3.861,0.000
49.900,66.361,-0.865,-0.250,1.549,3.861,0.000
50.000,66.370,-0.491,-0.250,1.512,3.861,0.000
50.100,66.392,-0.118,-0.250,1.475,3.861,0.000
50.200,66.427,0.255,-0.250,1.438,3.372,0.000
50.300,66.471,0.578,-0.250,1.406,2.938,0.000
50.400,66.517,0.859,-0.250,1.378,1.419,2.500
50.500,66.544,0.994,-0.000,1.365,0.000,0.000
50.600,66.544,0.994,-0.000,1.365,-0.659,0.000
50.700,66.530,0.930,-0.000,1.365,-1.582,-0.058
50.800,66.498,0.775,-0.006,1.365,-3.155,-0.624
50.900,66.433,0.466,-0.068,1.365,-4.349,-0.326
51.000,66.345,0.041,-0.101,1.377,-5.000,-0.136
51.100,66.249,-0.447,-0.115,1.396,-5.000,-0.163
51.200,66.163,-0.936,-0.131,1.418,-5.000,0.000
51.300,66.087,-1.426,-0.131,1.443,-5.000,0.000
51.400,66.024,-1.918,-0.131,1.468,-5.000,0.000
51.500,65.974,-2.411,-0.131,1.494,-5.000,0.000
51.600,65.935,-2.905,-0.131,1.519,-5.000,1.221
51.700,65.910,-3.400,-0.009,1.544,0.000,0.085
51.800,65.910,-3.400,-0.000,1.544,0.008,0.000
51.900,65.910,-3.399,-0.000,1.544,0.008,-0.547
52.000,65.910,-3.399,-0.055,1.544,0.714,-1.194
52.100,65.912,-3.327,-0.174,1.542,1.039,-0.760
52.200,65.914,-3.225,-0.250,1.535,1.093,0.000
52.300,65.918,-3.119,-0.250,1.525,1.093,0.000
52.400,65.923,-3.013,-0.250,1.514,1.365,0.000
52.500,65.930,-2.881,-0.250,1.501,1.365,0.000
52.600,65.940,-2.749,-0.250,1.488,1.365,0.000
52.700,65.951,-2.618,-0.250,1.475,1.365,0.000
52.800,65.963,-2.486,-0.250,1.462,1.365,0.000
52.900,65.977,-2.355,-0.250,1.449,1.365,0.000
53.000,65.993,-2.223,-0.250,1.436,1.365,0.000
53.100,66.011,-2.092,-0.250,1.423,1.365,0.000
53.200,66.031,-1.961,-0.250,1.410,1.419,0.000
53.300,66.052,-1.826,-0.250,1.397,1.745,0.000
53.400,66.082,-1.659,-0.250,1.380,2.233,0.109
53.500,66.123,-1.447,-0.240,1.359,2.504,0.109
53.600,66.174,-1.209,-0.229,1.336,2.830,0.054
53.700,66.238,-0.941,-0.223,1.311,2.830,0.000
53.800,66.309,-0.674,-0.223,1.287,2.830,0.109
53.900,66.386,-0.409,-0.212,1.263,2.938,0.380
54.000,66.473,-0.135,-0.174,1.239,2.938,1.221
54.100,66.567,0.138,-0.052,1.220,1.636,0.520
54.200,66.623,0.292,-0.000,1.217,0.000,0.000
54.300,66.623,0.292,-0.000,1.217,0.000,0.000
54.400,66.623,0.292,-0.000,1.217,0.000,0.000
54.500,66.623,0.292,-0.000,1.217,0.000,0.000
54.600,66.623,0.292,-0.000,1.217,0.000,0.000
54.700,66.623,0.292,-0.000,1.217,0.000,0.000
54.800,66.623,0.292,-0.000,1.217,0.000,0.000
54.900,66.623,0.292,-0.000,1.217,0.000,0.000
55.000,66.623,0.292,-0.000,1.217,0.000,0.000
55.100,66.623,0.292,-0.000,1.217,0.000,0.000
55.200,66.623,0.292,-0.000,1.217,0.000,0.000
55.300,66.623,0.292,-0.000,1.217,0.000,0.000
55.400,66.623,0.292,-0.000,1.217,0.000,0.000
55.500,66.623,0.292,-0.000,1.217,0.000,0.000
55.600,66.623,0.292,-0.000,1.217,0.000,0.000
55.700,66.623,0.292,-0.000,1.217,0.000,0.000
55.800,66.623,0.292,-0.000,1.217,0.000,0.000
55.900,66.623,0.292,-0.000,1.217,0.000,0.000
56.000,66.623,0.292,-0.000,1.217,0.000,0.000
56.100,66.623,0.292,-0.000,1.217,0.000,0.000
56.200,66.623,0.292,-0.000,1.217,0.000,0.000
56.300,66.623,0.292,-0.000,1.217,0.000,0.000
56.400,66.623,0.292,-0.000,1.217,0.000,0.000
56.500,66.623,0.292,-0.000,1.217,0.000,0.000
56.600,66.623,0.292,-0.000,1.217,0.000,0.000
56.700,66.623,0.292,-0.000,1.217,0.000,0.000
56.800,66.623,0.292,-0.000,1.217,0.000,0.000
56.900,66.623,0.292,-0.000,1.217,0.000,0.000
57.000,66.623,0.292,-0.000,1.217,0.000,0.000
57.100,66.623,0.292,-0.000,1.217,0.000,0.000
57.200,66.623,0.292,-0.000,1.217,0.000,0.000
57.300,66.623,0.292,-0.000,1.217,0.000,0.000
57.400,66.623,0.292,-0.000,1.217,0.000,0.000
57.500,66.623,0.292,-0.000,1.217,0.000,0.000
57.600,66.623,0.292,-0.000,1.217
